# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.726360	0.527599	0.031250	0.000977	36
-0.739760	0.547244	0.125000	0.015625	31
-0.746959	0.557948	0.062500	0.003906	52
-0.720904	0.519703	0.125000	0.015625	36
-0.744772	0.554685	0.046875	0.002197	32
-0.690660	0.477011	0.062500	0.003906	23
-0.697669	0.486741	0.031250	0.000977	38
-0.718974	0.516923	0.078125	0.006104	33
-0.721935	0.521191	0.031250	0.000977	33
-0.711731	0.506561	0.015625	0.000244	43
-0.726034	0.527125	0.203125	0.041260	32
-0.743119	0.552226	0.125000	0.015625	27
-0.725626	0.526534	0.031250	0.000977	44
-0.736042	0.541758	0.046875	0.002197	60
-0.744970	0.554981	0.015625	0.000244	26
-0.698886	0.488442	0.093750	0.008789	22
-0.706693	0.499415	0.015625	0.000244	29
-0.697801	0.486926	0.062500	0.003906	53
-0.743966	0.553485	0.078125	0.006104	41
-0.705238	0.497361	0.062500	0.003906	26
-0.734417	0.539368	0.125000	0.015625	21
-0.734258	0.539135	0.125000	0.015625	43
-0.718189	0.515796	0.203125	0.041260	34
-0.749885	0.562328	0.031250	0.000977	30
-0.712192	0.507217	0.125000	0.015625	24
-0.712181	0.507202	0.015625	0.000244	39
-0.736322	0.542170	0.203125	0.041260	31
-0.730510	0.533644	0.015625	0.000244	63
-0.718389	0.516083	0.031250	0.000977	23
-0.729412	0.532042	0.078125	0.006104	28
-0.724667	0.525142	0.031250	0.000977	40
-0.723433	0.523355	0.015625	0.000244	24
-0.723970	0.524132	0.062500	0.003906	43
-0.689127	0.474897	0.109375	0.011963	35
-0.727198	0.528816	0.062500	0.003906	25
-0.686385	0.471124	0.078125	0.006104	30
-0.735093	0.540362	0.140625	0.019775	33
-0.726210	0.527381	0.109375	0.011963	56
-0.735270	0.540623	0.125000	0.015625	24
-0.711151	0.505736	0.093750	0.008789	42
-0.724838	0.525390	0.046875	0.002197	25
-0.743988	0.553518	0.125000	0.015625	33
-0.713350	0.508869	0.109375	0.011963	38
-0.694973	0.482987	0.078125	0.006104	22
-0.728773	0.531110	0.078125	0.006104	28
-0.713653	0.509300	0.062500	0.003906	40
-0.767799	0.589516	0.156250	0.024414	28
-0.728704	0.531010	0.031250	0.000977	26
-0.763141	0.582384	0.015625	0.000244	26
-0.742861	0.551842	0.046875	0.002197	30
-0.743940	0.553447	0.062500	0.003906	40
-0.736840	0.542933	0.031250	0.000977	36
-0.699807	0.489729	0.109375	0.011963	31
-0.735532	0.541007	0.015625	0.000244	28
-0.735837	0.541456	0.062500	0.003906	30
-0.740870	0.548889	0.031250	0.000977	27
-0.740257	0.547980	0.046875	0.002197	34
-0.725561	0.526439	0.031250	0.000977	35
