# Energy	Energy^2	Magnetic	Magnet^2
-0.637877	0.406887	0.062500	0.003906
-0.701283	0.491799	0.250000	0.062500
-0.633377	0.401167	0.062500	0.003906
-0.652967	0.426365	0.125000	0.015625
-0.655317	0.429441	0.125000	0.015625
-0.653896	0.427579	0.062500	0.003906
-0.700113	0.490158	0.062500	0.003906
-0.723306	0.523172	0.187500	0.035156
-0.657932	0.432875	0.187500	0.035156
-0.672848	0.452724	0.062500	0.003906
-0.606685	0.368066	0.062500	0.003906
-0.735151	0.540447	0.000000	0.000000
-0.640573	0.410334	0.062500	0.003906
-0.652505	0.425763	0.000000	0.000000
-0.722846	0.522506	0.000000	0.000000
-0.673678	0.453843	0.312500	0.097656
-0.678314	0.460109	0.250000	0.062500
-0.677547	0.459069	0.062500	0.003906
-0.646741	0.418274	0.062500	0.003906
-0.714637	0.510707	0.062500	0.003906
-0.726962	0.528474	0.000000	0.000000
-0.616654	0.380263	0.187500	0.035156
-0.696550	0.485181	0.062500	0.003906
-0.655152	0.429224	0.062500	0.003906
-0.713291	0.508784	0.000000	0.000000
-0.715780	0.512341	0.187500	0.035156
-0.646478	0.417933	0.062500	0.003906
-0.623344	0.388557	0.187500	0.035156
-0.661020	0.436948	0.000000	0.000000
-0.688579	0.474141	0.187500	0.035156
-0.690897	0.477338	0.187500	0.035156
-0.670588	0.449689	0.125000	0.015625
-0.753114	0.567181	0.187500	0.035156
-0.683149	0.466692	0.062500	0.003906
-0.780014	0.608422	0.125000	0.015625
-0.715080	0.511339	0.250000	0.062500
-0.693513	0.480960	0.000000	0.000000
